42.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,INFO;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,INFO;WORKFLOW,ERROR
05:03:07.0 (124742207)|DML_BEGIN|[74]|Op:Insert|Type:ContentVersion|Rows:1
05:03:07.0 (124775861)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:03:08.801 (1801013023)|DML_END|[74]
05:03:08.801 (1801045245)|STATEMENT_EXECUTE|[76]
05:03:08.801 (1801055801)|HEAP_ALLOCATE|[76]|Bytes:72
05:03:08.801 (1801083858)|HEAP_ALLOCATE|[76]|Bytes:4
05:03:08.801 (1801463170)|SOQL_EXECUTE_BEGIN|[76]|Aggregations:0|SELECT Id FROM ContentDocument WHERE LatestPublishedVersionId = :tmpVar1
05:03:08.801 (1832380052)|SOQL_EXECUTE_END|[76]|Rows:1
05:03:08.801 (1832436130)|HEAP_ALLOCATE|[76]|Bytes:8
05:03:08.801 (1832460259)|HEAP_ALLOCATE|[76]|Bytes:29
05:03:08.801 (1832560769)|HEAP_ALLOCATE|[76]|Bytes:8
05:03:08.801 (1832588336)|HEAP_ALLOCATE|[76]|Bytes:41
05:03:08.801 (1832655106)|HEAP_ALLOCATE|[76]|Bytes:8
05:03:08.801 (1832703100)|HEAP_ALLOCATE|[76]|Bytes:18
05:03:08.801 (1832716166)|VARIABLE_SCOPE_BEGIN|[76]|conDocId|String|false|false
05:03:08.801 (1832744499)|VARIABLE_ASSIGNMENT|[76]|conDocId|"0690a000002yG0IAAU"
05:03:08.801 (1832755387)|STATEMENT_EXECUTE|[79]
05:03:08.801 (1832782807)|HEAP_ALLOCATE|[79]|Bytes:4
05:03:08.801 (1832893853)|VARIABLE_SCOPE_BEGIN|[79]|cdl|ContentDocumentLink|true|false
05:03:08.801 (1832925701)|VARIABLE_ASSIGNMENT|[79]|cdl|{}|0x639f882d
05:03:08.801 (1832935160)|STATEMENT_EXECUTE|[80]
05:03:08.801 (1832952022)|HEAP_ALLOCATE|[80]|Bytes:4
05:03:08.801 (1833046502)|VARIABLE_ASSIGNMENT|[80]|this.ContentDocumentId|"0690a000002yG0IAAU"|0x639f882d
05:03:08.801 (1833059792)|STATEMENT_EXECUTE|[81]
05:03:08.801 (1833069765)|HEAP_ALLOCATE|[81]|Bytes:4
05:03:08.801 (1833121427)|VARIABLE_ASSIGNMENT|[81]|this.LinkedEntityId|"a010a00000TTWuPAAX"|0x639f882d
05:03:08.801 (1833130495)|STATEMENT_EXECUTE|[82]
05:03:08.801 (1833135307)|HEAP_ALLOCATE|[82]|Bytes:1
05:03:08.801 (1833167220)|VARIABLE_ASSIGNMENT|[82]|this.ShareType|"V"|0x639f882d
05:03:08.801 (1833175251)|STATEMENT_EXECUTE|[83]
05:03:08.801 (1833179483)|HEAP_ALLOCATE|[83]|Bytes:8
05:03:08.801 (1833210484)|VARIABLE_ASSIGNMENT|[83]|this.Visibility|"AllUsers"|0x639f882d
05:03:08.801 (1833218675)|STATEMENT_EXECUTE|[85]
05:03:08.801 (1833239551)|HEAP_ALLOCATE|[85]|Bytes:8
05:03:08.801 (1833255501)|DML_BEGIN|[85]|Op:Insert|Type:ContentDocumentLink|Rows:1
05:03:08.801 (1833290151)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:03:08.801 (1878500444)|DML_END|[85]
05:03:08.801 (1878539811)|STATEMENT_EXECUTE|[88]
05:03:08.801 (1878564988)|METHOD_EXIT|[201]|01p0a000005i8EX|S360_FA.S360_Signature_Ctrl.upsertSignature(String, String)
05:03:08.801 (1878587893)|VARIABLE_SCOPE_BEGIN|[201]|res|String|false|false
05:03:08.801 (1878616616)|VARIABLE_ASSIGNMENT|[201]|res|""
05:03:08.801 (1878622065)|STATEMENT_EXECUTE|[202]
05:03:08.801 (1878647319)|SYSTEM_METHOD_ENTRY|[202]|System.debug(ANY)
05:03:08.801 (1878677287)|USER_DEBUG|[202]|DEBUG|
05:03:08.801 (1878685148)|SYSTEM_METHOD_EXIT|[202]|System.debug(ANY)
05:03:08.801 (1878707768)|STATEMENT_EXECUTE|[203]
05:03:08.801 (1878710746)|STATEMENT_EXECUTE|[212]
05:03:08.801 (1878715380)|HEAP_ALLOCATE|[212]|Bytes:6
05:03:08.801 (1878758386)|SYSTEM_METHOD_ENTRY|[212]|Map<String,ANY>.put(Object, Object)
05:03:08.801 (1878781127)|HEAP_ALLOCATE|[212]|Bytes:5
05:03:08.801 (1878790398)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
05:03:08.801 (1878803144)|SYSTEM_METHOD_EXIT|[212]|Map<String,ANY>.put(Object, Object)
05:03:08.801 (1878811908)|STATEMENT_EXECUTE|[213]
05:03:08.801 (1878815595)|HEAP_ALLOCATE|[213]|Bytes:4
05:03:08.801 (1878831149)|SYSTEM_METHOD_ENTRY|[213]|Map<String,ANY>.put(Object, Object)
05:03:08.801 (1878867765)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
05:03:08.801 (1878880419)|SYSTEM_METHOD_EXIT|[213]|Map<String,ANY>.put(Object, Object)
05:03:08.801 (1878890337)|STATEMENT_EXECUTE|[219]
05:03:08.801 (1878902143)|SYSTEM_MODE_EXIT|false
05:03:08.801 (1932295776)|CODE_UNIT_FINISHED|S360_Form_Builder_Controller.saveUpsertRecord
05:03:08.801 (1932469860)|CODE_UNIT_FINISHED|Aura
05:03:08.801 (1933985736)|EXECUTION_FINISHED
