42.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,INFO;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,INFO;WORKFLOW,ERROR
05:23:14.0 (51184045)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@a3570e6b"|0x65f0b3e8
05:23:14.0 (51191308)|STATEMENT_EXECUTE|[16]
05:23:14.0 (51198789)|HEAP_ALLOCATE|[16]|Bytes:14
05:23:14.0 (51205872)|HEAP_ALLOCATE|[16]|Bytes:16
05:23:14.0 (51220833)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (51226395)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (51233829)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (51240279)|STATEMENT_EXECUTE|[17]
05:23:14.0 (51246121)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (51252668)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (51257885)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (51269349)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (51337431)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@5f85f5de"|0x5f85f5de
05:23:14.0 (51345711)|STATEMENT_EXECUTE|[14]
05:23:14.0 (51347638)|STATEMENT_EXECUTE|[15]
05:23:14.0 (51353411)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (51444946)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (51453403)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (51458633)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (51534616)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@2178d1a1"|0x73686e68
05:23:14.0 (51542155)|STATEMENT_EXECUTE|[16]
05:23:14.0 (51549751)|HEAP_ALLOCATE|[16]|Bytes:14
05:23:14.0 (51556923)|HEAP_ALLOCATE|[16]|Bytes:16
05:23:14.0 (51572129)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (51577566)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (51584850)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (51591092)|STATEMENT_EXECUTE|[17]
05:23:14.0 (51596958)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (51603696)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (51609222)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (51620477)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (51683504)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@57f7ba09"|0x57f7ba09
05:23:14.0 (51691622)|STATEMENT_EXECUTE|[14]
05:23:14.0 (51693217)|STATEMENT_EXECUTE|[15]
05:23:14.0 (51698917)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (51787171)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (51795390)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (51800655)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (51876329)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@ba89718b"|0x53f782f0
05:23:14.0 (51883834)|STATEMENT_EXECUTE|[16]
05:23:14.0 (51891067)|HEAP_ALLOCATE|[16]|Bytes:18
05:23:14.0 (51898289)|HEAP_ALLOCATE|[16]|Bytes:20
05:23:14.0 (51913256)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (51918496)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (51926265)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (51933060)|STATEMENT_EXECUTE|[17]
05:23:14.0 (51938917)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (51945588)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (51950643)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (51962175)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (52030430)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@60b29426"|0x60b29426
05:23:14.0 (52039500)|STATEMENT_EXECUTE|[14]
05:23:14.0 (52041078)|STATEMENT_EXECUTE|[15]
05:23:14.0 (52046724)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (52511107)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (52522425)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (52528903)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (52610014)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@24f6650c"|0x5bd8640f
05:23:14.0 (52617992)|STATEMENT_EXECUTE|[16]
05:23:14.0 (52626251)|HEAP_ALLOCATE|[16]|Bytes:15
05:23:14.0 (52634832)|HEAP_ALLOCATE|[16]|Bytes:17
05:23:14.0 (52652522)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (52658653)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (52667233)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (52674321)|STATEMENT_EXECUTE|[17]
05:23:14.0 (52681338)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (52689431)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (52695011)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (52707492)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (52772871)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@299a65a5"|0x299a65a5
05:23:14.0 (52781559)|STATEMENT_EXECUTE|[14]
05:23:14.0 (52783187)|STATEMENT_EXECUTE|[15]
05:23:14.0 (52789428)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (52898661)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (52908059)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (52913807)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (52991525)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@ff07dbc0"|0x443752e6
05:23:14.0 (52999772)|STATEMENT_EXECUTE|[16]
05:23:14.0 (53007695)|HEAP_ALLOCATE|[16]|Bytes:21
05:23:14.0 (53015945)|HEAP_ALLOCATE|[16]|Bytes:23
05:23:14.0 (53032301)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (53037893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (53045466)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (53052073)|STATEMENT_EXECUTE|[17]
05:23:14.0 (53057901)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (53064667)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (53069790)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (53081618)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (53145579)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@59c14e4d"|0x59c14e4d
05:23:14.0 (53154034)|STATEMENT_EXECUTE|[14]
05:23:14.0 (53155605)|STATEMENT_EXECUTE|[15]
05:23:14.0 (53161738)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (53271188)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (53280535)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (53286454)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (53368579)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@12fbcdfa"|0x788a67fb
05:23:14.0 (53376460)|STATEMENT_EXECUTE|[16]
05:23:14.0 (53384201)|HEAP_ALLOCATE|[16]|Bytes:16
05:23:14.0 (53392927)|HEAP_ALLOCATE|[16]|Bytes:18
05:23:14.0 (53409733)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (53415359)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (53423103)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (53430014)|STATEMENT_EXECUTE|[17]
05:23:14.0 (53436014)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (53442638)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (53447469)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (53458866)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (53525903)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@330c908e"|0x330c908e
05:23:14.0 (53534132)|STATEMENT_EXECUTE|[14]
05:23:14.0 (53535751)|STATEMENT_EXECUTE|[15]
05:23:14.0 (53541595)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (53647521)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (53656659)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (53662201)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (53738110)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@c4d306a1"|0x161afd62
05:23:14.0 (53745751)|STATEMENT_EXECUTE|[16]
05:23:14.0 (53753384)|HEAP_ALLOCATE|[16]|Bytes:22
05:23:14.0 (53761152)|HEAP_ALLOCATE|[16]|Bytes:24
05:23:14.0 (53776161)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (53781411)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (53788801)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (53795659)|STATEMENT_EXECUTE|[17]
05:23:14.0 (53801646)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (53808318)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (53813264)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (53824500)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (53888776)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@476b316d"|0x476b316d
05:23:14.0 (53897154)|STATEMENT_EXECUTE|[14]
05:23:14.0 (53898688)|STATEMENT_EXECUTE|[15]
05:23:14.0 (53904290)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (54006368)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (54016143)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (54021721)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (54661300)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@3817c9f0"|0x70984af4
05:23:14.0 (54671511)|STATEMENT_EXECUTE|[16]
05:23:14.0 (54681339)|HEAP_ALLOCATE|[16]|Bytes:21
05:23:14.0 (54690921)|HEAP_ALLOCATE|[16]|Bytes:23
05:23:14.0 (54709417)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (54715730)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (54724804)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (54732378)|STATEMENT_EXECUTE|[17]
05:23:14.0 (54739141)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (54746758)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (54752421)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (54764997)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (54833693)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@3d26d368"|0x3d26d368
05:23:14.0 (54842686)|STATEMENT_EXECUTE|[14]
05:23:14.0 (54844368)|STATEMENT_EXECUTE|[15]
05:23:14.0 (54850792)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (54965485)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (54975172)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (54980639)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (55059023)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@a2d793c1"|0x345945c0
05:23:14.0 (55067680)|STATEMENT_EXECUTE|[16]
05:23:14.0 (55075470)|HEAP_ALLOCATE|[16]|Bytes:17
05:23:14.0 (55083551)|HEAP_ALLOCATE|[16]|Bytes:19
05:23:14.0 (55100206)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (55105742)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (55113715)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (55120629)|STATEMENT_EXECUTE|[17]
05:23:14.0 (55127251)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (55134536)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (55140549)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (55158157)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (55229845)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@6ec641a7"|0x6ec641a7
05:23:14.0 (55238789)|STATEMENT_EXECUTE|[14]
05:23:14.0 (55240343)|STATEMENT_EXECUTE|[15]
05:23:14.0 (55247052)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (55362500)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (55372180)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (55377641)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (55456340)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@b4f9343"|0x1704d133
05:23:14.0 (55464550)|STATEMENT_EXECUTE|[16]
05:23:14.0 (55471776)|HEAP_ALLOCATE|[16]|Bytes:20
05:23:14.0 (55479319)|HEAP_ALLOCATE|[16]|Bytes:22
05:23:14.0 (55496020)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (55501912)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (55510061)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (55516901)|STATEMENT_EXECUTE|[17]
05:23:14.0 (55523270)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (55530501)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (55535961)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (55547824)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (55611970)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@39992411"|0x39992411
05:23:14.0 (55620517)|STATEMENT_EXECUTE|[14]
05:23:14.0 (55622055)|STATEMENT_EXECUTE|[15]
05:23:14.0 (55628095)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (55731920)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (55741049)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (55746750)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (55823062)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@34381427"|0x5938a397
05:23:14.0 (55830835)|STATEMENT_EXECUTE|[16]
05:23:14.0 (55838630)|HEAP_ALLOCATE|[16]|Bytes:21
05:23:14.0 (55846639)|HEAP_ALLOCATE|[16]|Bytes:23
05:23:14.0 (55862489)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (55868144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (55875760)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (55882226)|STATEMENT_EXECUTE|[17]
05:23:14.0 (55888780)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (55895550)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (55900348)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (55912036)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (55976320)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@27e78a16"|0x27e78a16
05:23:14.0 (55984735)|STATEMENT_EXECUTE|[14]
05:23:14.0 (55986277)|STATEMENT_EXECUTE|[15]
05:23:14.0 (55992301)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (56096496)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (56106109)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (56111259)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (56187169)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@f29530c0"|0x57a5e7b5
05:23:14.0 (56195037)|STATEMENT_EXECUTE|[16]
05:23:14.0 (56202312)|HEAP_ALLOCATE|[16]|Bytes:20
05:23:14.0 (56210395)|HEAP_ALLOCATE|[16]|Bytes:22
05:23:14.0 (56226143)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (56231895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (56239816)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (56246508)|STATEMENT_EXECUTE|[17]
05:23:14.0 (56252601)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (56259450)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (56264467)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (56275771)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (56343698)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@2c51a011"|0x2c51a011
05:23:14.0 (56351958)|STATEMENT_EXECUTE|[14]
05:23:14.0 (56353483)|STATEMENT_EXECUTE|[15]
05:23:14.0 (56358996)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (56880966)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (56892154)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (56898989)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (56980003)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@977deabe"|0x434ce1dc
05:23:14.0 (56988373)|STATEMENT_EXECUTE|[16]
05:23:14.0 (56996672)|HEAP_ALLOCATE|[16]|Bytes:16
05:23:14.0 (57005051)|HEAP_ALLOCATE|[16]|Bytes:18
05:23:14.0 (57024296)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (57030291)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (57038464)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (57045956)|HEAP_ALLOCATE|[17]|Bytes:16
05:23:14.0 (57050508)|STATEMENT_EXECUTE|[17]
05:23:14.0 (57052223)|STATEMENT_EXECUTE|[18]
05:23:14.0 (57055615)|HEAP_ALLOCATE|[18]|Bytes:16
05:23:14.0 (57060206)|HEAP_ALLOCATE|[18]|Bytes:18
05:23:14.0 (57068809)|SYSTEM_METHOD_ENTRY|[18]|List<String>.add(Object)
05:23:14.0 (57072815)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (57079222)|SYSTEM_METHOD_EXIT|[18]|List<String>.add(Object)
05:23:14.0 (57086968)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (57094438)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (57099675)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (57112159)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (57177804)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@70c61745"|0x70c61745
05:23:14.0 (57186426)|STATEMENT_EXECUTE|[14]
05:23:14.0 (57188139)|STATEMENT_EXECUTE|[15]
05:23:14.0 (57194245)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (57306837)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (57316412)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (57321970)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (57405967)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@b8b3d373"|0x3ab84080
05:23:14.0 (57414109)|STATEMENT_EXECUTE|[16]
05:23:14.0 (57421692)|HEAP_ALLOCATE|[16]|Bytes:17
05:23:14.0 (57428833)|HEAP_ALLOCATE|[16]|Bytes:19
05:23:14.0 (57445132)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (57450825)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (57458704)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (57465623)|STATEMENT_EXECUTE|[17]
05:23:14.0 (57471804)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (57478887)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (57484291)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (57496166)|VARIABLE_SCOPE_BEGIN|[14]|f|Schema.SObjectField|true|false
05:23:14.0 (57559730)|VARIABLE_ASSIGNMENT|[14]|f|"common.apex.runtime.impl.ApexFieldToken@f0ce0"|0xf0ce0
05:23:14.0 (57568039)|STATEMENT_EXECUTE|[14]
05:23:14.0 (57569544)|STATEMENT_EXECUTE|[15]
05:23:14.0 (57575379)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (57681150)|HEAP_ALLOCATE|[15]|Bytes:8
05:23:14.0 (57690488)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectField.getDescribe()
05:23:14.0 (57696068)|VARIABLE_SCOPE_BEGIN|[15]|dfr|Schema.DescribeFieldResult|true|false
05:23:14.0 (57771198)|VARIABLE_ASSIGNMENT|[15]|dfr|"common.api.soap.wsdl.Field@c53bf08d"|0x4e1037fe
05:23:14.0 (57779423)|STATEMENT_EXECUTE|[16]
05:23:14.0 (57787053)|HEAP_ALLOCATE|[16]|Bytes:17
05:23:14.0 (57794773)|HEAP_ALLOCATE|[16]|Bytes:19
05:23:14.0 (57810598)|SYSTEM_METHOD_ENTRY|[16]|List<String>.add(Object)
05:23:14.0 (57815833)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:23:14.0 (57823513)|SYSTEM_METHOD_EXIT|[16]|List<String>.add(Object)
05:23:14.0 (57829772)|STATEMENT_EXECUTE|[17]
05:23:14.0 (57836017)|SYSTEM_METHOD_ENTRY|[14]|system.ListIterator.hasNext()
05:23:14.0 (57842743)|HEAP_ALLOCATE|[14]|Bytes:5
05:23:14.0 (57851489)|SYSTEM_METHOD_EXIT|[14]|system.ListIterator.hasNext()
05:23:14.0 (57861575)|VARIABLE_ASSIGNMENT|[14]|f|null|
05:23:14.0 (57867796)|STATEMENT_EXECUTE|[24]
05:23:14.0 (57892815)|SYSTEM_METHOD_ENTRY|[24]|S360_FA.S360_Form_Builder_Ext.__sfdc_objectFields(List<String>)
05:23:14.0 (57953426)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2947f528
05:23:14.0 (57970142)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"List of size 29 too large to display"|0x3360a006
05:23:14.0 (58003288)|VARIABLE_ASSIGNMENT|[2]|this.objectFields|"List of size 29 too large to display"|0x2947f528
05:23:14.0 (58013995)|SYSTEM_METHOD_EXIT|[24]|S360_FA.S360_Form_Builder_Ext.__sfdc_objectFields(List<String>)
05:23:14.0 (66717164)|SYSTEM_MODE_ENTER|true
05:23:14.0 (71201134)|CODE_UNIT_FINISHED|VF: /apex/s360_fa__S360_FormBuilder2
05:23:14.0 (71933754)|EXECUTION_FINISHED
